booking_id,flight_id,passenger_id,booking_date,seat_no,class,payment_status,amount
1523,1824,1333,2025-05-25,6C,Business,Paid,19955
1524,280,237,2024-11-02,36A,Business,Failed,18965
1525,244,2205,2024-12-23,39E,First,Failed,7852
1526,675,1275,2025-01-04,21D,Economy,Pending,2600
1527,2194,1245,2025-12-23,1C,Business,Failed,11170
1528,103,338,2024-06-19,27D,Business,Pending,10706
1529,2358,1235,2025-08-03,6F,Economy,Pending,19193
1530,117,337,2024-08-09,36B,Business,Failed,4485
1531,1496,1158,2025-03-18,37E,First,Failed,9398
1532,763,1868,2024-06-01,11F,Economy,Failed,19830
1533,1724,495,2025-01-10,25B,Business,Failed,18852
1534,2235,547,2024-10-07,9C,First,Pending,19013
1535,785,161,2025-12-13,20C,First,Failed,8538
1536,1493,2037,2024-08-06,32B,Economy,Pending,2113
1537,707,2435,2025-09-07,5B,Economy,Pending,19609
1538,796,1742,2025-04-30,28C,Economy,Paid,16877
1539,473,1508,2025-05-24,27C,First,Pending,14534
1540,682,1526,2024-11-30,31A,Business,Paid,5317
1541,94,988,2025-02-13,24C,First,Failed,7733
1542,736,1376,2024-02-23,16F,First,Paid,15065
1543,2042,1554,2025-12-01,32E,Economy,Failed,4537
1544,2086,2282,2024-03-15,40B,Business,Pending,16550
1545,2159,2024,2024-12-14,30A,First,Paid,10021
1546,1914,1918,2025-11-14,9C,Economy,Failed,2051
1547,2458,1869,2025-01-27,1D,Economy,Failed,16299
1548,1590,1602,2025-07-07,22E,Business,Paid,6266
1549,2445,1300,2024-06-05,25C,Business,Paid,13300
1550,1151,711,2024-03-21,29C,Economy,Failed,3658
1551,2014,1477,2024-07-26,28F,Business,Failed,14742
1552,42,2461,2024-03-26,39B,Business,Pending,18059
1553,41,1042,2025-03-22,20C,First,Failed,15720
1554,1511,72,2024-06-25,39F,Business,Paid,12994
1555,1695,2426,2025-05-25,13D,Economy,Failed,2635
1556,2447,2047,2025-09-10,21B,Business,Failed,13206
1557,2230,1379,2024-05-18,26C,First,Paid,14077
1558,744,1818,2024-04-11,19F,Business,Pending,17984
1559,1074,2199,2025-04-17,32E,First,Failed,18558
1560,1432,1104,2025-06-25,16C,Business,Paid,13660
1561,298,720,2024-07-12,25C,Business,Paid,10759
1562,2193,2016,2025-04-30,26C,Economy,Paid,14610
1563,16,1932,2024-11-09,8E,Economy,Paid,8156
1564,1076,2178,2025-11-27,13E,Business,Pending,16385
1565,107,1195,2024-09-03,35B,Business,Paid,17592
1566,219,406,2025-09-21,36A,First,Failed,17329
1567,2385,1946,2025-03-13,30F,First,Pending,9009
1568,371,1057,2024-03-13,14D,Economy,,4143
1569,254,536,2024-03-09,19F,Business,Failed,8999
1570,1429,2245,2024-05-31,5D,Business,Pending,12750
1571,2009,1070,2024-04-03,32B,First,Failed,19858
1572,1723,274,2025-03-10,20B,Business,Pending,2329
1573,2233,1767,2025-03-06,17F,Business,Paid,14370
1574,1313,133,2025-04-01,10F,Business,Failed,15847
1575,985,264,2025-03-05,28D,First,Paid,6622
1576,350,367,2024-08-16,5D,First,Pending,7232
1577,2108,2053,2024-01-30,39D,First,Paid,19273
1578,1479,2317,2025-09-16,38D,Business,Paid,3680
1579,879,851,2024-11-30,35E,First,Failed,16354
1580,311,1730,2025-10-21,27E,Economy,Paid,16344
1581,1115,1445,2025-07-22,3C,Economy,Paid,7951
1582,1322,1370,2024-06-25,35E,First,Paid,8866
1583,280,1949,2025-07-21,6A,First,Pending,18517
1584,967,2117,2025-02-12,16F,Business,Failed,19509
1585,695,358,2024-08-24,23B,First,Failed,12156
1586,910,1712,2024-10-04,40A,First,Paid,15460
1587,271,1410,2024-03-17,37F,Economy,Failed,6188
1588,1541,325,2025-09-27,26C,Economy,Pending,4849
1589,1125,751,2025-06-23,28A,Economy,Pending,5366
1590,1412,256,2025-10-15,1A,Economy,Paid,15061
1591,1310,2467,2024-06-06,17B,First,Paid,17952
1592,1754,2259,2024-06-15,33F,Economy,Pending,6283
1593,841,911,2024-07-03,34E,Business,Pending,13740
1594,1822,584,2025-01-23,38F,Business,Pending,2244
1595,1004,577,2024-01-12,37B,First,Paid,7128
1596,240,2214,2024-06-17,29C,Business,Pending,15747
1597,1640,2262,2025-03-01,26D,Economy,Paid,11371
1598,361,1872,2025-03-24,38F,Economy,Pending,10628
1599,734,1153,2025-05-08,33B,Business,,12462
1600,852,2051,2025-03-24,23A,First,Failed,7906
1601,860,895,2024-04-15,31A,Economy,Pending,10985
1602,701,1784,2025-03-02,19D,Economy,Paid,9668
1603,1351,1094,2024-04-07,6A,Business,Pending,3954
1604,823,2100,2025-09-22,10C,First,Failed,16412
1605,1635,437,2024-08-13,20C,First,Pending,10806
1606,97,1022,2025-03-22,30B,Business,Pending,14363
1607,327,2142,2025-10-25,34D,Economy,Pending,10260
1608,2121,2134,2025-04-20,23D,Business,Paid,12066
1609,994,518,2024-07-21,7D,Business,Pending,16750
1610,1280,742,2025-11-05,29C,Business,Pending,8874
1611,1767,2025,2024-10-23,5C,Economy,Pending,19253
1612,994,2478,2025-09-25,3F,Economy,Failed,11585
1613,333,863,2024-01-16,8A,Business,Paid,13662
1614,1181,2042,2025-01-12,22F,First,Paid,16125
1615,1965,43,2024-12-01,7F,Business,Failed,17698
1616,99,1848,2025-09-09,11F,Economy,Paid,17271
1617,244,1734,2024-01-20,16E,First,Failed,2376
1618,1501,404,2025-03-15,12E,First,Pending,12515
1619,1465,1327,2024-08-31,11C,Economy,Paid,17285
1620,1399,1206,2024-08-31,36D,Economy,Pending,2204
1621,367,2217,2025-01-26,30B,Business,Pending,13328
1622,1482,2251,2025-12-24,26F,Economy,Paid,9054
1623,2161,2150,2024-09-18,12B,First,Pending,14968
1624,1048,1600,2024-08-07,28D,Business,Pending,19054
1625,283,2394,2024-01-08,2F,Business,Failed,5065
1626,1316,442,2025-03-21,40B,First,Paid,3727
1627,1387,250,2024-01-14,29E,Economy,Pending,7976
1628,2449,878,2025-01-21,28D,Business,Failed,17737
1629,1738,1887,2025-10-03,1F,First,Paid,8064
1630,422,1304,2024-01-22,14B,First,Pending,5814
1631,1267,1741,2024-08-12,18F,First,Pending,3703
1632,1378,1113,2024-08-22,5E,Economy,Pending,9621
1633,1412,1945,2024-12-06,7E,Economy,Pending,15544
1634,475,1899,2025-12-11,12C,Economy,Pending,9430
1635,2453,2023,2024-05-13,21B,Economy,Paid,2053
1636,2084,248,2024-06-26,30A,First,Paid,19075
1637,358,2139,2025-07-09,17F,Business,Failed,8066
1638,558,568,2025-06-03,32E,First,Failed,14291
1639,1351,1870,2025-06-22,21E,Business,Failed,10448
1640,1068,1863,2025-03-12,25E,Business,Paid,2833
1641,2368,1189,2024-02-20,26E,Business,Paid,17599
1642,738,1354,2025-03-18,8C,Economy,Paid,12721
1643,25,2128,2025-08-03,23D,First,Pending,7794
1644,640,934,2024-10-07,40B,Business,Paid,11353
1645,1575,981,2024-02-13,20E,First,,15635
1646,1209,870,2025-11-17,38A,Economy,Pending,11829
1647,174,169,2025-09-22,9C,Business,Failed,5548
1648,1418,379,2024-12-30,8B,Economy,Failed,17901
1649,186,1233,2024-09-25,20A,Economy,Failed,18166
1650,1305,1933,2025-11-23,12C,First,Pending,15046
1651,1001,1926,2025-07-18,10E,Business,Pending,19289
1652,1319,194,2024-10-19,25D,Economy,Pending,16507
1653,528,264,2025-12-03,39B,First,Paid,3183
1654,684,1271,2024-07-12,37D,Business,Failed,12411
1655,2234,1654,2025-01-05,28B,Business,Pending,13836
1656,1568,1472,2025-07-05,32F,Economy,Pending,3088
1657,575,2016,2024-03-18,35F,Economy,Failed,3192
1658,2035,1764,2024-07-07,12E,Economy,Failed,7387
1659,1885,521,2025-08-29,11D,Economy,Paid,16408
1660,1325,919,2025-01-24,19B,Business,Failed,2331
1661,309,1301,2024-01-25,12C,Economy,Pending,11403
1662,1213,574,2025-09-06,29E,Economy,Paid,19432
1663,1842,1538,2024-10-28,4C,Economy,Failed,14280
1664,1435,1384,2025-11-01,1D,Business,Paid,4275
1665,538,1381,2024-12-23,9B,First,Pending,7237
1666,858,1524,2025-12-20,25E,First,,15419
1667,1575,896,2024-04-03,33F,Business,Pending,8385
1668,193,1107,2025-07-04,32D,First,Pending,9648
1669,1187,517,2024-12-01,32D,Business,Paid,2502
1670,53,1024,2024-06-12,29D,Economy,Paid,5569
1671,475,896,2024-12-06,11A,First,Pending,11271
1672,174,465,2025-07-20,37A,Business,Paid,9316
1673,1220,1611,2024-03-12,15C,Business,Pending,6216
1674,1814,613,2024-02-11,3C,Economy,Pending,7891
1675,700,605,2025-02-14,15E,Business,Failed,12265
1676,2438,1655,2025-10-05,19B,First,Paid,18315
1677,457,621,2024-01-21,30E,Economy,Failed,12355
1678,1355,2184,2024-01-01,32E,Business,Pending,2479
1679,1519,2378,2025-11-08,33A,Economy,Failed,16566
1680,2170,2443,2025-07-25,37A,Business,Pending,12731
1681,2466,156,2024-03-16,18E,First,Pending,19527
1682,159,244,2025-08-25,24E,First,Pending,4333
1683,1838,450,2025-02-01,3F,Economy,Paid,17225
1684,516,2326,2025-12-19,29E,Business,Pending,17192
1685,1026,754,2024-03-28,14D,Economy,Pending,8067
1686,659,406,2025-08-16,7F,Economy,Paid,19222
1687,678,1070,2024-01-17,16C,First,Paid,10191
1688,315,749,2024-11-24,3D,Economy,Pending,15205
1689,2376,1295,2024-07-28,17C,Business,Paid,7035
1690,276,1580,2025-01-17,6D,First,Pending,13044
1691,452,2286,2025-07-18,8B,Business,Failed,4209
1692,1589,2036,2025-10-01,14F,Economy,Paid,11584
1693,486,1191,2024-05-25,38F,First,Failed,13448
1694,1131,1400,2025-03-28,23F,Business,Pending,3959
1695,567,2249,2025-01-27,40F,Business,Paid,2275
1696,246,2280,2024-11-05,28B,Economy,Paid,3841
1697,889,724,2025-05-06,40B,Business,Pending,14251
1698,2212,1442,2025-03-05,14B,Economy,Paid,17631
1699,1,1178,2024-01-01,4E,Economy,Paid,15546
1700,2185,725,2024-02-10,23E,Economy,Paid,16919
1701,151,87,2025-08-07,18E,Economy,Failed,7675
1702,1768,54,2025-11-02,35B,First,Pending,13569
1703,1511,1752,2024-07-30,21F,Business,Pending,12716
1704,1249,1066,2024-11-28,19C,Business,Pending,18871
1705,1129,1254,2025-10-12,37C,First,Paid,7405
1706,999,742,2025-03-21,33F,Economy,Paid,9265
1707,698,2484,2024-10-30,7B,Economy,Paid,7597
1708,1089,1873,2025-07-08,27A,Economy,Pending,3940
1709,2381,2490,2025-11-21,18F,Economy,Failed,12645
1710,2420,2215,2025-12-01,9F,First,Pending,13989
1711,1231,1947,2024-06-02,9B,Business,Pending,9735
1712,686,1487,2025-09-07,10F,Economy,Failed,6350
1713,928,73,2025-06-06,21B,Economy,Paid,2959
1714,1843,725,2024-01-25,26D,Economy,Paid,18027
1715,1733,270,2024-01-25,10E,Business,Pending,8630
1716,740,219,2025-08-18,18F,Business,Failed,7792
1717,271,547,2024-04-15,27D,First,Pending,4563
1718,1973,1102,2024-04-28,29A,Business,Pending,2463
1719,711,2356,2024-04-17,6D,Business,Failed,12128
1720,325,1789,2024-11-25,33F,Economy,Failed,2918
1721,990,1969,2024-06-28,18F,Business,Paid,8087
1722,1551,1928,2024-05-10,24D,Economy,Pending,3613
1723,798,421,2025-08-25,32C,First,Failed,11014
1724,1870,1260,2024-06-16,38A,Economy,Failed,4120
1725,1093,1858,2024-08-10,6F,First,Failed,5391
1726,212,585,2025-04-13,30F,Business,Failed,12158
1727,1582,1563,2024-10-04,23A,First,Pending,3881
1728,1444,2086,2024-07-08,35D,Economy,Pending,10931
1729,48,1790,2025-06-14,14D,Business,Pending,15045
1730,231,2474,2025-06-09,14D,Business,Failed,13258
1731,579,1893,2025-09-12,18C,Economy,Paid,9256
1732,1113,2482,2024-07-08,19C,Business,Failed,5843
1733,1755,205,2024-08-05,36E,Economy,Pending,8129
1734,2100,742,2024-10-25,9E,First,,5210
1735,422,1205,2024-11-06,32C,First,Pending,13922
1736,611,2088,2024-08-23,4A,Business,Paid,11969
1737,446,168,2024-06-16,7F,Economy,Paid,7516
1738,961,642,2024-07-11,30A,Economy,Pending,17288
1739,131,1106,2024-08-29,8B,First,Failed,4531
1740,1672,1824,2024-06-10,29D,Economy,Pending,12626
1741,2422,102,2024-12-04,1D,Business,Pending,12661
1742,2435,89,2025-03-30,13F,Business,Paid,11559
1743,336,2393,2024-05-14,9F,First,Paid,12959
1744,1141,1947,2024-07-11,20B,Economy,Paid,9305
1745,1025,608,2025-02-05,18A,Business,Paid,2154
1746,1653,2207,2025-01-26,24C,Business,Pending,13378
1747,538,2211,2025-08-23,6C,Business,Failed,15657
1748,496,286,2024-02-11,11A,Economy,Pending,19498
1749,508,865,2024-04-02,26F,First,Pending,2699
1750,681,55,2024-08-02,20F,First,Failed,9565
1751,781,576,2024-12-14,15D,Business,Pending,14392
1752,760,2081,2025-05-27,6F,First,Failed,9109
1753,128,558,2024-11-30,7A,Business,Paid,10787
1754,1293,731,2025-02-02,14D,Business,Paid,19397
1755,2194,993,2024-06-12,5B,Economy,Paid,17638
1756,966,801,2024-04-15,38B,Business,Failed,2011
1757,560,196,2024-08-19,34F,Business,Pending,12135
1758,1223,448,2025-07-11,29A,Economy,Paid,9474
1759,924,1822,2025-12-17,1F,Economy,Paid,2661
1760,1628,1615,2025-06-16,22A,First,Pending,15629
1761,2451,92,2024-06-25,28F,Economy,Paid,9381
1762,2390,608,2025-11-09,9D,Business,Paid,11614
1763,1072,1252,2024-10-20,5B,Economy,Failed,7871
1764,541,286,2024-09-21,25A,Economy,Pending,2579
1765,1200,102,2025-06-03,7A,First,Failed,18879
1766,511,140,2024-09-26,21C,Economy,Paid,16958
1767,2067,835,2024-07-30,20B,Business,Paid,6225
1768,355,1679,2024-06-11,25B,Business,Pending,15470
1769,345,2314,2025-07-10,10A,Business,Paid,15079
1770,1084,535,2024-02-22,34E,Economy,Failed,17650
1771,1791,16,2024-08-20,1E,Economy,Failed,15854
1772,2277,561,2025-03-13,11D,Business,Pending,4136
1773,147,2384,2025-11-13,23F,Economy,Pending,7063
1774,2380,910,2025-06-01,14F,First,Paid,18590
1775,2481,1414,2024-02-13,10D,First,,13623
1776,399,2218,2025-08-25,40F,First,Pending,5130
1777,1724,913,2025-12-08,29B,First,Paid,17455
1778,1435,119,2025-05-30,6A,Business,Paid,7264
1779,587,2058,2025-09-24,9A,Economy,,9477
1780,1295,2478,2025-07-28,38F,First,Failed,9548
1781,2394,1492,2024-04-01,25C,Business,Pending,17712
1782,1543,2097,2025-12-31,28C,First,Paid,6979
1783,1805,2255,2025-03-13,9B,Economy,Pending,7046
1784,2036,514,2024-12-02,18F,First,Failed,10476
1785,1428,2008,2024-10-20,6B,First,Pending,2718
1786,738,1234,2025-11-30,36E,First,Failed,10693
1787,1778,1163,2025-11-10,39F,First,Failed,18641
1788,380,37,2024-09-20,39C,Economy,Pending,16387
1789,2469,2266,2024-04-14,2F,Business,Failed,12114
1790,1204,1480,2024-08-11,20B,First,Failed,10012
1791,1662,1536,2025-02-22,34E,Business,Paid,17805
1792,1307,2228,2024-04-24,33B,Economy,Pending,5013
1793,2466,1541,2024-08-22,26C,Economy,Pending,16065
1794,356,130,2024-09-30,4B,First,Pending,2887
1795,16,1772,2024-08-17,32D,Business,Failed,13646
1796,315,359,2025-12-29,8B,First,Failed,2744
1797,1040,1623,2024-02-03,32F,Economy,Failed,3704
1798,1487,1582,2025-01-22,39A,First,Pending,16611
1799,694,1178,2025-12-09,34A,First,Paid,6064
1800,69,506,2025-05-15,24C,Business,Pending,7226
1801,411,1533,2025-04-06,9D,Economy,Pending,12718
1802,919,818,2025-03-24,37D,First,Pending,16540
1803,740,794,2024-08-01,24E,First,Paid,6214
1804,1491,839,2024-02-15,12D,First,Pending,13502
1805,2487,623,2025-02-08,5A,Business,Paid,7127
1806,273,97,2024-11-28,38A,Economy,,11258
1807,459,1964,2024-08-27,1C,First,Pending,16120
1808,820,1306,2024-09-10,14A,First,Pending,18077
1809,1197,1725,2024-08-15,4D,First,Pending,12007
1810,861,599,2024-06-14,33C,Economy,Failed,12990
1811,1974,429,2025-08-07,33D,Business,Paid,18148
1812,1545,1567,2025-05-25,28F,Business,Pending,8537
1813,795,1325,2025-08-20,26A,First,Paid,18581
1814,805,2415,2025-08-15,35E,First,Failed,9631
1815,1096,1853,2025-12-27,40B,Business,Failed,14507
1816,1891,1768,2025-11-06,18A,Business,Pending,6963
1817,840,1069,2025-01-24,20A,Business,Paid,16429
1818,603,1517,2025-02-26,33B,First,Failed,19699
1819,1433,1340,2025-02-14,10E,First,Failed,5341
1820,1834,2100,2025-08-03,21D,Business,Paid,17153
1821,367,564,2025-10-10,38F,Business,,9747
1822,256,977,2025-10-25,5C,Economy,Paid,10448
1823,2488,1342,2025-03-22,28F,First,Pending,12940
1824,1359,1434,2025-02-06,16A,Economy,Paid,4562
1825,2483,2371,2024-04-06,16A,Business,Pending,17596
1826,690,1615,2025-01-13,28A,First,Paid,8413
1827,308,1585,2025-10-31,30E,First,Failed,7734
1828,2036,1254,2024-07-04,39A,Economy,Pending,10828
1829,1697,1368,2025-11-10,20F,Economy,Paid,19963
1830,409,1395,2024-08-31,12A,Economy,Pending,18518
1831,826,556,2025-09-22,1F,Economy,Paid,6120
1832,1192,1271,2025-12-08,9F,First,Paid,4512
1833,2135,219,2025-05-17,1B,Business,Pending,14149
1834,2051,534,2024-10-14,32C,Business,Pending,3232
1835,2420,1496,2025-01-03,34E,Business,Pending,13564
1836,1552,1374,2024-03-05,17B,Economy,Failed,11145
1837,98,44,2024-06-10,24B,Business,Paid,11730
1838,1775,65,2025-08-19,18F,Economy,Paid,19291
1839,1546,246,2025-07-24,8A,Economy,Pending,18346
1840,321,987,2025-10-23,22D,Business,Paid,7653
1841,534,1609,2025-02-21,18E,Business,Paid,7158
1842,2415,1725,2025-04-25,5C,Business,Paid,6089
1843,1208,2206,2025-09-24,37F,First,Pending,12980
1844,417,1499,2024-09-25,5D,Economy,Paid,6301
1845,1238,1049,2025-07-20,30E,First,Paid,14870
1846,848,160,2025-10-09,24A,Business,Failed,16747
1847,670,1005,2024-07-08,32E,First,Failed,6303
1848,1944,2123,2025-02-09,11C,First,Pending,10596
1849,2181,2186,2025-05-03,11C,Business,Paid,6962
1850,2101,1942,2024-11-07,7E,Business,Paid,12510
1851,741,479,2025-08-18,8B,Economy,Failed,14280
1852,23,1327,2025-11-19,33A,Economy,Pending,2857
1853,1655,387,2024-04-03,3A,First,Pending,8771
1854,460,472,2025-01-24,16A,Business,Paid,9559
1855,650,309,2025-06-30,31C,Economy,Failed,18403
1856,482,701,2025-02-14,25B,Economy,Failed,4420
1857,120,1922,2024-07-30,12A,First,Failed,13218
1858,673,1853,2025-09-29,36F,First,Paid,9923
1859,2256,2018,2025-01-03,27B,First,Paid,18450
1860,1885,1079,2024-06-16,21B,Business,Paid,5133
1861,318,786,2024-01-14,27F,Economy,Failed,2785
1862,2386,1479,2025-08-08,21C,Economy,Pending,16286
1863,2203,2353,2025-07-17,5E,Economy,Paid,9735
1864,868,102,2024-07-25,24A,First,Paid,18135
1865,394,775,2024-02-12,33F,Business,Pending,19802
1866,971,1232,2025-03-17,4B,First,Pending,5690
1867,313,1339,2025-05-29,15E,First,Failed,3547
1868,1283,572,2025-08-29,3D,Business,Paid,14463
1869,2062,148,2025-01-29,5D,Business,Failed,18742
1870,77,1823,2024-08-25,19C,First,Paid,17166
1871,409,597,2025-11-09,21A,Business,Failed,3562
1872,2442,978,2025-06-14,36D,First,Failed,6386
1873,2268,1071,2025-12-19,1C,Economy,Pending,2478
1874,744,155,2025-02-07,13C,Business,Paid,19031
1875,433,230,2024-08-01,37C,Economy,Pending,2263
1876,1479,158,2025-07-21,40B,Business,Pending,5742
1877,1678,923,2025-01-08,30C,First,Pending,8646
1878,1832,1175,2024-05-11,38D,First,Paid,13148
1879,988,2347,2024-01-09,13F,First,Failed,18213
1880,1522,1247,2024-06-01,35B,First,Failed,7200
1881,1554,766,2025-03-06,10A,First,Paid,16810
1882,755,467,2025-04-27,27A,First,Paid,17223
1883,676,486,2024-10-31,15E,Business,Failed,16353
1884,832,1576,2024-10-10,23F,Business,Failed,2129
1885,1120,444,2025-04-16,1C,Economy,Pending,11129
1886,28,1878,2024-07-08,1F,Business,Failed,19198
1887,1254,905,2025-06-11,25F,Business,Pending,7849
1888,416,1802,2025-05-26,20A,Economy,Failed,2014
1889,2073,926,2024-12-08,14E,Economy,Failed,15807
1890,1711,1978,2025-03-05,16D,First,Failed,12229
1891,542,292,2025-12-15,32A,Economy,Pending,5488
1892,165,1234,2025-11-16,10F,Economy,Pending,15294
1893,2256,1835,2025-11-10,18A,Business,Failed,2702
1894,985,752,2024-02-03,3B,First,Pending,8575
1895,373,1235,2025-04-15,34D,Economy,Pending,17425
1896,618,663,2025-01-28,24D,First,Pending,17440
1897,69,1420,2025-05-09,6E,First,Pending,16272
1898,1544,1585,2025-05-27,7E,Economy,Paid,16368
1899,1659,920,2024-11-17,9F,Economy,Pending,8492
1900,101,909,2024-04-24,26A,Economy,Failed,7499
1901,1,124,2024-08-01,38E,Economy,Pending,13178
1902,2399,68,2024-05-24,4D,First,Failed,5939
1903,2055,475,2025-07-12,9B,Business,Pending,19181
1904,318,358,2024-06-26,19C,First,Failed,17706
1905,1879,1767,2025-12-25,21D,First,Paid,5674
1906,186,1480,2024-12-25,21C,First,Failed,10634
1907,728,1370,2024-10-11,29C,Economy,Pending,3653
1908,343,1954,2024-09-01,15A,Economy,Pending,11154
1909,713,1907,2024-07-24,13B,Business,Failed,14645
1910,136,833,2025-08-06,38A,Business,Paid,14908
1911,1923,1354,2024-12-07,10A,Business,Pending,17569
1912,383,2475,2025-12-27,11D,First,,14034
1913,186,1009,2024-12-25,30C,Business,Failed,2815
1914,928,443,2025-05-13,27A,First,Failed,8967
1915,964,601,2024-05-20,35C,Economy,Paid,12728
1916,561,1475,2025-10-29,14D,First,Failed,19594
1917,1190,487,2024-08-09,20D,Economy,Pending,18938
1918,898,2053,2025-01-23,17A,Economy,Failed,4792
1919,1929,632,2024-11-25,6B,Business,Paid,8218
1920,1838,1755,2025-01-27,20F,Economy,Paid,8908
1921,2369,1579,2025-10-15,39A,Business,Pending,15460
1922,1713,1212,2024-12-23,14C,Business,Failed,14254
1923,1739,26,2025-01-28,10A,Business,Pending,13957
1924,1181,2210,2025-08-09,16C,First,Paid,6302
1925,858,2458,2024-02-09,26E,Business,Paid,9852
1926,285,1664,2024-09-29,4F,Business,Failed,3264
1927,2399,1097,2025-02-23,20C,Economy,Failed,16910
1928,2131,1257,2024-03-10,12A,First,Pending,11085
1929,1648,1130,2025-09-14,26D,Business,Paid,17594
1930,666,901,2025-04-02,36F,Business,Pending,12364
1931,1394,9,2024-08-21,36B,Business,Pending,18066
1932,2025,50,2024-07-15,7D,Economy,Pending,5958
1933,2261,1546,2025-12-11,7B,Economy,Paid,17566
1934,930,442,2025-05-23,8A,Economy,Failed,7536
1935,2408,1802,2025-06-19,4B,Business,Paid,18057
1936,214,1614,2024-05-26,9B,Business,Pending,16973
1937,304,2084,2025-07-27,26C,Business,Paid,19150
1938,1404,2166,2025-04-03,6E,Business,Pending,12751
1939,200,702,2024-03-07,38C,Business,Pending,18956
1940,2286,754,2024-01-30,5A,Economy,Failed,15712
1941,671,1829,2024-04-16,5B,Business,Pending,7320
1942,1729,1536,2025-11-08,29B,First,Paid,12524
1943,1250,230,2025-01-24,6C,Business,Failed,19134
1944,879,560,2025-02-09,8A,Economy,Failed,4418
1945,251,1174,2024-04-30,30A,Business,Failed,7140
1946,498,1879,2024-01-11,11E,First,Failed,4988
1947,1988,2256,2025-08-06,28F,Business,Failed,2854
1948,978,1085,2024-12-12,26D,First,Paid,4850
1949,784,1141,2024-09-09,2D,First,Pending,5379
1950,2477,239,2024-04-28,28B,Economy,Pending,2193
1951,539,2096,2025-06-03,23B,First,Pending,15368
1952,901,1472,2024-08-02,12C,Business,Pending,11672
1953,1467,1492,2024-03-20,18D,First,Failed,13279
1954,210,1317,2025-02-22,10A,Business,Pending,17079
1955,1734,2046,2025-08-06,40E,Business,Pending,9983
1956,491,517,2025-12-12,40B,Business,Failed,14057
1957,1710,205,2025-11-15,19D,Business,Failed,15169
1958,1754,2138,2024-10-15,27E,Economy,Failed,8969
1959,1919,1132,2024-08-21,31A,Business,Pending,8534
1960,2035,1214,2024-09-17,6C,Economy,Failed,10120
1961,1930,1785,2025-10-18,25B,First,Failed,11867
1962,1487,1383,2024-01-22,27B,Business,Paid,7790
1963,2004,1758,2024-03-18,34B,First,Paid,18366
1964,1501,1680,2025-11-02,35A,Economy,Pending,19057
1965,198,7,2024-01-14,25F,Business,Failed,5701
1966,1968,1886,2024-05-27,23D,Business,Pending,19744
1967,521,2370,2025-10-23,35D,Economy,Paid,13258
1968,1523,2316,2024-01-30,23E,First,Paid,13338
1969,1535,296,2025-03-13,33C,Economy,Failed,13809
1970,1714,1411,2025-11-03,25C,First,Pending,5067
1971,1349,264,2025-06-13,12A,First,Paid,3444
1972,688,2138,2024-03-03,21E,First,Failed,14217
1973,467,853,2025-03-05,15A,Business,Pending,7179
1974,596,1365,2024-05-14,18A,Economy,Failed,5353
1975,139,1353,2024-06-05,31E,Business,Failed,7919
1976,1015,401,2025-07-22,23E,Economy,Paid,17556
1977,242,357,2024-09-10,15B,First,Pending,15011
1978,2364,834,2024-07-05,7B,Business,Paid,16834
1979,733,435,2025-01-13,16C,Business,Pending,15894
1980,135,119,2024-11-22,35F,Business,Pending,14736
1981,2487,1023,2024-07-17,4B,First,Failed,11894
1982,2125,2396,2024-06-19,37D,Economy,Failed,18578
1983,2448,1537,2024-11-10,23B,First,Pending,15996
1984,2422,1419,2024-01-06,12B,Business,Failed,6643
1985,1511,1703,2024-09-12,38C,Business,Paid,15746
1986,1819,530,2024-11-15,23E,First,Pending,3752
1987,758,303,2024-09-04,2F,Business,Paid,17135
1988,417,2250,2025-12-31,23E,Business,Failed,2660
1989,207,156,2024-01-04,37B,Economy,Pending,4832
1990,2389,14,2025-05-27,37B,Economy,Failed,14821
1991,1644,889,2025-05-20,32E,Economy,Paid,10488
1992,311,1197,2024-01-31,20B,Economy,Pending,7613
1993,1332,445,2025-09-20,32A,Economy,Failed,18714
1994,1400,2170,2024-10-01,6A,Economy,Paid,8777
1995,1551,2232,2025-12-09,15E,Business,Paid,14041
1996,83,1844,2024-11-20,15A,Business,Failed,15142
1997,1601,49,2024-06-25,34D,Economy,Pending,11270
1998,1476,181,2024-10-13,1C,First,Failed,7401
1999,1027,1418,2024-03-19,40B,Economy,Pending,5866
2000,1480,2189,2024-08-30,9C,Business,Paid,15029
2001,2284,530,2025-05-15,12C,First,Paid,8113
2002,2437,1676,2024-07-23,4A,First,Paid,12877
2003,2441,584,2025-04-04,10E,First,Failed,3585
2004,1665,1778,2025-01-17,10A,Business,Failed,13999
2005,1783,1287,2025-12-23,34C,First,Failed,4940
2006,2078,2191,2024-11-28,5C,Business,Paid,16105
2007,1607,707,2025-08-25,26E,Business,Pending,15708
2008,982,294,2024-06-14,7C,Economy,Failed,15218
2009,605,1562,2024-06-09,20C,Business,Failed,19886
2010,2331,1533,2024-01-06,9B,First,Failed,19129
2011,238,422,2025-10-14,28F,Business,Paid,4612
2012,731,1595,2024-07-23,32F,Business,Pending,3508
2013,1343,2465,2025-06-15,21B,Economy,Pending,3770
2014,1995,661,2024-04-09,36F,Economy,Pending,13971
2015,1361,2107,2025-11-07,40C,Business,Failed,3961
2016,2079,2306,2024-02-14,15F,Business,Failed,11787
2017,978,2214,2025-04-01,38B,Business,Pending,9751
2018,915,1959,2024-08-14,25C,Economy,Paid,5658
